     Index       y_measurement           y_fitting        descriptor_1
       412   -0.2073400000E+00   -0.1181540500E+00    0.3963014554E+03
       413   -0.1685300000E+00   -0.1132303254E+00    0.3829708269E+03
       414   -0.1979500000E+00   -0.1133346094E+00    0.3832531683E+03
       415   -0.1780200000E+00   -0.1134576613E+00    0.3835863223E+03
       416   -0.2047400000E+00   -0.1143247921E+00    0.3859340165E+03
       417   -0.1675300000E+00   -0.1109045729E+00    0.3766740200E+03
       418   -0.2265400000E+00   -0.1581318134E+00    0.5045383604E+03
       419    0.4190000000E-01    0.6985954801E-01   -0.1127317725E+03
       420   -0.2244900000E+00   -0.1141822019E+00    0.3855479637E+03
       421   -0.1500300000E+00   -0.1033083919E+00    0.3561079091E+03
       422   -0.2190000000E+00   -0.1167873329E+00    0.3926011677E+03
       423   -0.1511700000E+00   -0.1036324250E+00    0.3569852053E+03
       424   -0.2151700000E+00   -0.1149468798E+00    0.3876182738E+03
       425   -0.1848900000E+00   -0.1106549423E+00    0.3759981633E+03
       426   -0.1519400000E+00   -0.1037622365E+00    0.3573366606E+03
       427   -0.2110700000E+00   -0.1213818595E+00    0.4050405164E+03
       428   -0.1523800000E+00   -0.1035598204E+00    0.3567886335E+03
       429   -0.1913300000E+00   -0.1100041208E+00    0.3742361110E+03
       430   -0.2464400000E+00   -0.2064117693E+00    0.6352528515E+03
       431    0.4707000000E-01    0.7100017044E-01   -0.1158199253E+03
       432   -0.1762500000E+00   -0.1094850108E+00    0.3728306584E+03
       433   -0.2010700000E+00   -0.1125059614E+00    0.3810096638E+03
       434   -0.1663200000E+00   -0.1080614057E+00    0.3689763504E+03
       435   -0.2090800000E+00   -0.1049712964E+00    0.3606101027E+03
       436   -0.1525100000E+00   -0.1027385462E+00    0.3545650930E+03
       437   -0.2075200000E+00   -0.1099104841E+00    0.3739825964E+03
       438   -0.1523800000E+00   -0.1010850604E+00    0.3500883996E+03
       439   -0.1960700000E+00   -0.1090116515E+00    0.3715490722E+03
       440   -0.1649500000E+00   -0.1032023562E+00    0.3558208250E+03
       441   -0.2057800000E+00   -0.1123855439E+00    0.3806836421E+03
       442   -0.2453300000E+00   -0.2379682995E+00    0.7206898763E+03
       443    0.2889000000E-01    0.1438880883E-01    0.3745124467E+02
       444   -0.2314200000E+00   -0.1665728251E+00    0.5273917894E+03
       445    0.3782000000E-01    0.6848694963E-01   -0.1090155616E+03
       446   -0.1519800000E+00   -0.9577416217E-01    0.3357095266E+03
       447   -0.1829500000E+00   -0.1052193047E+00    0.3612815674E+03
       448   -0.1744400000E+00   -0.1035069299E+00    0.3566454364E+03
       449   -0.2031700000E+00   -0.1097197243E+00    0.3734661281E+03
       450   -0.1513700000E+00   -0.9447827270E-01    0.3322009995E+03
       451   -0.1894600000E+00   -0.1038964552E+00    0.3577000479E+03
       452   -0.1634700000E+00   -0.9751217027E-01    0.3404150579E+03
       453   -0.1994200000E+00   -0.1093705662E+00    0.3725208077E+03
       454   -0.1505800000E+00   -0.9349565241E-01    0.3295406261E+03
       455   -0.1726500000E+00   -0.9883309849E-01    0.3439913756E+03
       456   -0.2268700000E+00   -0.1554952501E+00    0.4974000557E+03
       457    0.3922000000E-01    0.6954169066E-01   -0.1118711967E+03
       458   -0.2231100000E+00   -0.1070904668E+00    0.3663476035E+03
       459   -0.1300300000E+00   -0.8110851938E-01    0.2960033587E+03
       460   -0.2178800000E+00   -0.1096993577E+00    0.3734109870E+03
       461   -0.1811100000E+00   -0.9968428945E-01    0.3462959136E+03
       462   -0.1619500000E+00   -0.9553618348E-01    0.3350652165E+03
       463   -0.1311700000E+00   -0.8175633014E-01    0.2977572595E+03
       464   -0.2142000000E+00   -0.1130902064E+00    0.3825914648E+03
       465   -0.1320800000E+00   -0.8216486558E-01    0.2988633397E+03
       466   -0.1944000000E+00   -0.1030685998E+00    0.3554586892E+03
       467   -0.1496700000E+00   -0.9224558525E-01    0.3261561596E+03
       468   -0.2368900000E+00   -0.1746039012E+00    0.5491353476E+03
       469    0.3925000000E-01    0.6262921487E-01   -0.9315616810E+02
       470   -0.2100700000E+00   -0.1176335072E+00    0.3948921233E+03
       471   -0.1327300000E+00   -0.8251477867E-01    0.2998107041E+03
       472   -0.2078800000E+00   -0.1046069587E+00    0.3596236848E+03
       473   -0.1331700000E+00   -0.8286144303E-01    0.3007492728E+03
       474   -0.2062900000E+00   -0.1080197445E+00    0.3688635558E+03
       475   -0.1334000000E+00   -0.8305296464E-01    0.3012678037E+03
       476   -0.1877900000E+00   -0.9757125465E-01    0.3405750246E+03
       477   -0.1486600000E+00   -0.9079111096E-01    0.3222182756E+03
       478   -0.1709700000E+00   -0.9609873963E-01    0.3365882966E+03
       479   -0.1604700000E+00   -0.9375900803E-01    0.3302536424E+03
       480   -0.2223300000E+00   -0.1422124295E+00    0.4614377791E+03
       481    0.4667000000E-01    0.7116020459E-01   -0.1162532062E+03
       482   -0.2045500000E+00   -0.1073686673E+00    0.3671008112E+03
       483   -0.1334600000E+00   -0.8296613983E-01    0.3010327318E+03
       484   -0.2019100000E+00   -0.1020651420E+00    0.3527418998E+03
       485   -0.1333600000E+00   -0.8266038880E-01    0.3002049330E+03
       486   -0.1795000000E+00   -0.9618578095E-01    0.3368239547E+03
       487   -0.1476100000E+00   -0.8918424495E-01    0.3178678020E+03
       488   -0.1981200000E+00   -0.1055140529E+00    0.3620795769E+03
       489   -0.1331200000E+00   -0.8224599277E-01    0.2990829857E+03
       490   -0.1590600000E+00   -0.9233447442E-01    0.3263968206E+03
       491   -0.1930700000E+00   -0.9882738709E-01    0.3439759124E+03
       492   -0.2539500000E+00   -0.2400845894E+00    0.7264195782E+03
       493    0.3772000000E-01    0.6766482656E-01   -0.1067897228E+03
       494   -0.1327700000E+00   -0.8179076644E-01    0.2978504933E+03
       495   -0.1695000000E+00   -0.9418948589E-01    0.3314191301E+03
       496   -0.1465500000E+00   -0.8748922330E-01    0.3132786534E+03
       497   -0.1864400000E+00   -0.9535846576E-01    0.3345840586E+03
       498   -0.1323500000E+00   -0.8133499929E-01    0.2966165367E+03
       499   -0.1578100000E+00   -0.9076843568E-01    0.3221568839E+03
       500   -0.1455500000E+00   -0.8596162045E-01    0.3091427791E+03
       501   -0.2223300000E+00   -0.1131829368E+00    0.3828425257E+03
       502   -0.1781900000E+00   -0.9447282915E-01    0.3321862615E+03
       503   -0.1318700000E+00   -0.8082382857E-01    0.2952325789E+03
       504   -0.2229800000E+00   -0.1381762592E+00    0.4505101396E+03
       505    0.4204000000E-01    0.7052563512E-01   -0.1145351552E+03
       506   -0.1116000000E+00   -0.6753496923E-01    0.2592539527E+03
       507   -0.2171600000E+00   -0.1134848743E+00    0.3836599997E+03
       508   -0.1124500000E+00   -0.6831085724E-01    0.2613546134E+03
       509   -0.2132900000E+00   -0.1099649822E+00    0.3741301462E+03
       510   -0.1131900000E+00   -0.6897795150E-01    0.2631607229E+03
       511   -0.2094800000E+00   -0.1153456591E+00    0.3886979399E+03
       512   -0.1138300000E+00   -0.6953061138E-01    0.2646570096E+03
       513   -0.2071700000E+00   -0.1108920784E+00    0.3766401921E+03
       514   -0.1143700000E+00   -0.6996554968E-01    0.2658345736E+03
       515   -0.2054700000E+00   -0.1075669159E+00    0.3676375551E+03
       516   -0.2444100000E+00   -0.1874013519E+00    0.5837835205E+03
       517    0.3798000000E-01    0.6532114804E-01   -0.1004443826E+03
       518   -0.1148200000E+00   -0.7028527024E-01    0.2667001939E+03
       519   -0.1682800000E+00   -0.9241535214E-01    0.3266157912E+03
       520   -0.1313600000E+00   -0.8019746400E-01    0.2935367421E+03
       521   -0.2037500000E+00   -0.1037012082E+00    0.3571714309E+03
       522   -0.1151700000E+00   -0.7100523431E-01    0.2686494446E+03
       523   -0.1446400000E+00   -0.8468461591E-01    0.3056853816E+03
       524   -0.2010600000E+00   -0.1007100814E+00    0.3490731711E+03
       525   -0.1154400000E+00   -0.7063550201E-01    0.2676484211E+03
       526   -0.1972300000E+00   -0.1028396157E+00    0.3548387315E+03
       527   -0.1156300000E+00   -0.7071675873E-01    0.2678684178E+03
       528   -0.2268100000E+00   -0.1421116141E+00    0.4611648287E+03
       529    0.4645000000E-01    0.7151796831E-01   -0.1172218256E+03
       530   -0.1567800000E+00   -0.8964097167E-01    0.3191043566E+03
       531   -0.1308500000E+00   -0.7953986521E-01    0.2917563409E+03
       532   -0.1921600000E+00   -0.9793815002E-01    0.3415683673E+03
       533   -0.1157600000E+00   -0.7076567468E-01    0.2680008542E+03
       534   -0.1854900000E+00   -0.9489131493E-01    0.3333192815E+03
       535   -0.1158200000E+00   -0.7079014839E-01    0.2680671150E+03
       536   -0.1438700000E+00   -0.8386889441E-01    0.3034768746E+03
       537   -0.1303700000E+00   -0.7899368357E-01    0.2902775936E+03
       538   -0.1772500000E+00   -0.9333222895E-01    0.3290981689E+03
       539   -0.1158300000E+00   -0.7078897617E-01    0.2680639413E+03
       540   -0.2306700000E+00   -0.1454633819E+00    0.4702394977E+03
       541    0.4072000000E-01    0.4939347980E-01   -0.5732137202E+02
       542   -0.1674000000E+00   -0.9119980139E-01    0.3233247754E+03
       543   -0.1158000000E+00   -0.7076091895E-01    0.2679879784E+03
       544   -0.1299300000E+00   -0.7862522140E-01    0.2892800089E+03
       545   -0.1560000000E+00   -0.8910111449E-01    0.3176427323E+03
       546   -0.1157300000E+00   -0.7070972319E-01    0.2678493696E+03
       547   -0.1432700000E+00   -0.8375156622E-01    0.3031592170E+03
       548   -0.1156300000E+00   -0.7064289341E-01    0.2676684328E+03
       549   -0.1295500000E+00   -0.7842507271E-01    0.2887381208E+03
       550   -0.1155100000E+00   -0.7056847551E-01    0.2674669517E+03
       551   -0.1153700000E+00   -0.7049280150E-01    0.2672620698E+03
       552   -0.2233300000E+00   -0.1284513028E+00    0.4241805231E+03
       553    0.5557000000E-01    0.7309574624E-01   -0.1214935453E+03
       554   -0.2220600000E+00   -0.1165496908E+00    0.3919577687E+03
       555   -0.2169900000E+00   -0.1118431591E+00    0.3792151745E+03
       556   -0.2130400000E+00   -0.1109933744E+00    0.3769144437E+03
       557   -0.2092500000E+00   -0.1151454885E+00    0.3881559926E+03
       558   -0.2069300000E+00   -0.1101479181E+00    0.3746254318E+03
       559   -0.2051700000E+00   -0.1060149892E+00    0.3634358255E+03
       560   -0.2034300000E+00   -0.1040955690E+00    0.3582391342E+03
       561   -0.2006900000E+00   -0.9916241768E-01    0.3448829835E+03
       562   -0.1968400000E+00   -0.1016856716E+00    0.3517145112E+03
       563   -0.1917200000E+00   -0.9724433353E-01    0.3396899093E+03
       564   -0.2549500000E+00   -0.2629008737E+00    0.7881930188E+03
       565    0.2200000000E-01   -0.1807304658E-01    0.1253393720E+03
       566   -0.2350300000E+00   -0.1645550608E+00    0.5219288385E+03
       567    0.4220000000E-01    0.5757802661E-01   -0.7948044097E+02
       568   -0.1850200000E+00   -0.9522626507E-01    0.3342261348E+03
       569   -0.1767500000E+00   -0.9292163602E-01    0.3279865182E+03
       570   -0.1669000000E+00   -0.9112115575E-01    0.3231118480E+03
       571   -0.1555300000E+00   -0.8914586468E-01    0.3177638902E+03
       572   -0.1428600000E+00   -0.8371351819E-01    0.3030562047E+03
       573   -0.1292500000E+00   -0.7836288428E-01    0.2885697501E+03
       574   -0.1152100000E+00   -0.7041973015E-01    0.2670642344E+03
       575   -0.1015100000E+00   -0.5947515570E-01    0.2374325901E+03
       576   -0.2263400000E+00   -0.1342840290E+00    0.4399722077E+03
       577    0.5454000000E-01    0.7336660902E-01   -0.1222268867E+03
       578   -0.2193700000E+00   -0.1140602590E+00    0.3852178120E+03
       579    0.3964000000E-01    0.7074565754E-01   -0.1151308500E+03
       580   -0.2510100000E+00   -0.2059328230E+00    0.6339561391E+03
       581    0.3696000000E-01    0.6717593558E-01   -0.1054660858E+03
       582   -0.2233100000E+00   -0.1203381514E+00    0.4022147520E+03
       583    0.4638000000E-01    0.7233112309E-01   -0.1194233834E+03
       584   -0.2294800000E+00   -0.1506488832E+00    0.4842788677E+03
       585    0.4237000000E-01    0.6065907137E-01   -0.8782214697E+02
       586   -0.2200400000E+00   -0.1141470533E+00    0.3854528014E+03
       587    0.5370000000E-01    0.7358554760E-01   -0.1228196471E+03
       588   -0.2415800000E+00   -0.1696452946E+00    0.5357102786E+03
       589    0.3839000000E-01    0.7003213607E-01   -0.1131990422E+03
       590   -0.2204300000E+00   -0.1178479277E+00    0.3954726515E+03
       591    0.4231000000E-01    0.7172229362E-01   -0.1177750216E+03
       592   -0.2329200000E+00   -0.1437737255E+00    0.4656648750E+03
       593    0.4158000000E-01    0.6181466068E-01   -0.9095082149E+02
       594   -0.2467800000E+00   -0.2467228913E+00    0.7443923009E+03
       595    0.2944000000E-01    0.1487214876E-01    0.3614263674E+02
       596   -0.2229800000E+00   -0.1217899080E+00    0.4061452781E+03
       597    0.5307000000E-01    0.7381185621E-01   -0.1234323613E+03
       598   -0.2253600000E+00   -0.1283165604E+00    0.4238157179E+03
       599    0.3841000000E-01    0.6924388334E-01   -0.1110649049E+03
       600   -0.2205000000E+00   -0.1199225078E+00    0.4010894271E+03
       601    0.4035000000E-01    0.6416109928E-01   -0.9730363441E+02
       602   -0.2277500000E+00   -0.1249374124E+00    0.4146669187E+03
       603    0.4647000000E-01    0.7314166632E-01   -0.1216178706E+03
       604   -0.2166100000E+00   -0.1245440245E+00    0.4136018496E+03
       605    0.5261000000E-01    0.7402939166E-01   -0.1240213228E+03
       606   -0.2471400000E+00   -0.1848455756E+00    0.5768639408E+03
       607    0.4017000000E-01    0.7167481154E-01   -0.1176464673E+03
       608   -0.2173000000E+00   -0.1239801665E+00    0.4120752447E+03
       609    0.4270000000E-01    0.7235938191E-01   -0.1194998921E+03
       610   -0.2382200000E+00   -0.1774202858E+00    0.5567605054E+03
       611    0.3894000000E-01    0.6602188187E-01   -0.1023415688E+03
       612   -0.2222700000E+00   -0.1157794303E+00    0.3898723443E+03
       613    0.5234000000E-01    0.7427429127E-01   -0.1246843708E+03
       614   -0.2202800000E+00   -0.1218300271E+00    0.4062538976E+03
       615    0.3905000000E-01    0.7118363048E-01   -0.1163166301E+03
       616   -0.2369800000E+00   -0.2095522876E+00    0.6437555778E+03
       617    0.2678000000E-01    0.9020688037E-02    0.5198504373E+02
       618   -0.2240600000E+00   -0.1227045851E+00    0.4086217003E+03
       619    0.4669000000E-01    0.7387480773E-01   -0.1236027980E+03
       620   -0.2177000000E+00   -0.1250642609E+00    0.4150103519E+03
       621    0.3780000000E-01    0.6815294190E-01   -0.1081112598E+03
       622   -0.2317800000E+00   -0.1360179850E+00    0.4446667684E+03
       623    0.5220000000E-01    0.7459844858E-01   -0.1255620033E+03
       624   -0.2178100000E+00   -0.1266550171E+00    0.4193172094E+03
       625    0.4222000000E-01    0.5792481314E-01   -0.8041934042E+02
       626   -0.2257700000E+00   -0.1173636996E+00    0.3941616389E+03
       627    0.6286000000E-01    0.7609503361E-01   -0.1296138991E+03
       628   -0.2197300000E+00   -0.1240018705E+00    0.4121340068E+03
       629    0.4360000000E-01    0.6175981161E-01   -0.9080232160E+02
       630   -0.2212700000E+00   -0.1186033942E+00    0.3975180224E+03
       631    0.6182000000E-01    0.7625898935E-01   -0.1300577974E+03
       632   -0.2133200000E+00   -0.1331345932E+00    0.4368601934E+03
       633    0.4372000000E-01    0.6092088307E-01   -0.8853098322E+02
