     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
      4814   -0.3640500000E+00   -0.3294665064E+00    0.2439354427E+03   -0.2030570646E+02
      4815   -0.3525800000E+00   -0.3273545711E+00    0.2386459906E+03   -0.2181218408E+02
      4816   -0.4252000000E+00   -0.3508002015E+00    0.2968190671E+03   -0.5338870175E+01
      4817   -0.3537100000E+00   -0.3277086911E+00    0.2392051377E+03   -0.2170968532E+02
      4818   -0.4123600000E+00   -0.3162447411E+00    0.2615332243E+03   -0.6513141085E+01
      4819   -0.3776900000E+00   -0.3020093642E+00    0.2378686346E+03   -0.1117723090E+02
      4820   -0.3713900000E+00   -0.3174743518E+00    0.2432988166E+03   -0.1539685492E+02
      4821   -0.4027800000E+00   -0.2890038113E+00    0.2361929182E+03   -0.6304773359E+01
      4822   -0.3545100000E+00   -0.3277242687E+00    0.2399576450E+03   -0.2137182790E+02
      4823   -0.4111200000E+00   -0.4089386405E+00    0.3485046770E+03   -0.6881039513E+01
      4824    0.5935000000E-01    0.6870824401E-01   -0.1245806628E+03   -0.1640016998E+02
      4825   -0.3833900000E+00   -0.2838893658E+00    0.2275179014E+03   -0.8059640763E+01
      4826   -0.3639800000E+00   -0.3236518380E+00    0.2416176960E+03   -0.1884559435E+02
      4827   -0.3950600000E+00   -0.2755828241E+00    0.2237904776E+03   -0.6164493350E+01
      4828   -0.3549700000E+00   -0.3269031313E+00    0.2401693416E+03   -0.2091879482E+02
      4829   -0.3708300000E+00   -0.3067527315E+00    0.2383325506E+03   -0.1302173994E+02
      4830   -0.3884800000E+00   -0.2722448925E+00    0.2200281515E+03   -0.6439966621E+01
      4831   -0.3551100000E+00   -0.3247371150E+00    0.2398486316E+03   -0.2012637210E+02
      4832   -0.3769300000E+00   -0.2937142297E+00    0.2343310955E+03   -0.9200072034E+01
      4833   -0.3636100000E+00   -0.3165423396E+00    0.2395849296E+03   -0.1669347193E+02
      4834   -0.3420500000E+00   -0.3169161220E+00    0.2309292844E+03   -0.2081943733E+02
      4835   -0.3914300000E+00   -0.3520989154E+00    0.3041095764E+03   -0.2563350009E+01
      4836    0.5716000000E-01    0.6097330750E-01   -0.1184847257E+03   -0.1696277420E+02
      4837   -0.4244000000E+00   -0.3169527959E+00    0.2599190115E+03   -0.7559421816E+01
      4838   -0.4113800000E+00   -0.2842014720E+00    0.2283949868E+03   -0.7793322092E+01
      4839   -0.3431800000E+00   -0.3180383411E+00    0.2322659987E+03   -0.2069393578E+02
      4840   -0.3824700000E+00   -0.2757771670E+00    0.2224833359E+03   -0.6847379006E+01
      4841   -0.3549300000E+00   -0.3206560579E+00    0.2390251088E+03   -0.1873375666E+02
      4842   -0.4017000000E+00   -0.2728291264E+00    0.2187271167E+03   -0.7289131748E+01
      4843   -0.3439300000E+00   -0.3186028747E+00    0.2333123633E+03   -0.2045956034E+02
      4844   -0.3699900000E+00   -0.2949325348E+00    0.2325846662E+03   -0.1052817163E+02
      4845   -0.3629500000E+00   -0.3080733218E+00    0.2370261151E+03   -0.1419269921E+02
      4846   -0.3940800000E+00   -0.2713369575E+00    0.2186746059E+03   -0.6666100375E+01
      4847    0.5007000000E-01    0.8889492988E-01   -0.1112931852E+03   -0.1561182455E+01
      4848    0.5821000000E-01    0.6327549734E-01   -0.1226568937E+03   -0.1787508484E+02
      4849   -0.3563200000E+00   -0.4669229922E+00    0.4038197028E+03   -0.6694288702E+01
      4850    0.5670000000E-01    0.6016979746E-01   -0.1213839194E+03   -0.1863890933E+02
      4851   -0.3606200000E+00   -0.4111618816E+00    0.3617881639E+03   -0.1761941134E+01
      4852   -0.2877200000E+00   -0.2961843898E+00    0.2341387084E+03   -0.1035936079E+02
      4853   -0.3239000000E+00   -0.3088161351E+00    0.2421604073E+03   -0.1216355791E+02
      4854   -0.3001300000E+00   -0.3028980171E+00    0.2391372204E+03   -0.1098164304E+02
      4855   -0.3337000000E+00   -0.3151875154E+00    0.2421239275E+03   -0.1494321210E+02
      4856   -0.2882000000E+00   -0.2960245085E+00    0.2344682103E+03   -0.1013913205E+02
      4857   -0.3093100000E+00   -0.3043216424E+00    0.2411976890E+03   -0.1065540111E+02
      4858   -0.3554300000E+00   -0.3022269911E+00    0.2303132864E+03   -0.1473159569E+02
      4859   -0.2702200000E+00   -0.2804077711E+00    0.2261792430E+03   -0.7162889758E+01
      4860   -0.3289000000E+00   -0.3162485117E+00    0.2457806618E+03   -0.1372870223E+02
      4861   -0.2883900000E+00   -0.2952832149E+00    0.2347484808E+03   -0.9689319575E+01
      4862   -0.3454900000E+00   -0.3704309779E+00    0.3156357222E+03   -0.5234618510E+01
      4863   -0.3169600000E+00   -0.3056587924E+00    0.2418517802E+03   -0.1093571328E+02
      4864   -0.2998200000E+00   -0.3006364303E+00    0.2386754523E+03   -0.1021237411E+02
      4865   -0.3478300000E+00   -0.2848432948E+00    0.2055594695E+03   -0.1852923162E+02
      4866   -0.2717700000E+00   -0.2818968590E+00    0.2269814675E+03   -0.7441251779E+01
      4867   -0.3422300000E+00   -0.2937155338E+00    0.2173954052E+03   -0.1695637996E+02
      4868   -0.2729600000E+00   -0.2826292967E+00    0.2271351224E+03   -0.7688506620E+01
      4869   -0.3230300000E+00   -0.3104244980E+00    0.2439142974E+03   -0.1205782585E+02
      4870   -0.3372600000E+00   -0.3083143779E+00    0.2329938804E+03   -0.1614380524E+02
      4871   -0.2883200000E+00   -0.2937826348E+00    0.2345690208E+03   -0.9120777429E+01
      4872   -0.2738000000E+00   -0.2829535884E+00    0.2272070406E+03   -0.7796200533E+01
      4873   -0.3390000000E+00   -0.3284365230E+00    0.2672572468E+03   -0.9178774908E+01
      4874   -0.3086000000E+00   -0.3019487503E+00    0.2411849252E+03   -0.9632242014E+01
      4875   -0.2993000000E+00   -0.2976717619E+00    0.2378453852E+03   -0.9306877433E+01
      4876   -0.3326300000E+00   -0.3206695850E+00    0.2458626938E+03   -0.1560833327E+02
      4877   -0.2743300000E+00   -0.2826043656E+00    0.2270257781E+03   -0.7727769734E+01
      4878   -0.3160600000E+00   -0.3051071885E+00    0.2428054628E+03   -0.1025976894E+02
      4879   -0.2880200000E+00   -0.2912437661E+00    0.2335770230E+03   -0.8474085295E+01
      4880   -0.3278400000E+00   -0.3140626978E+00    0.2431109974E+03   -0.1400340391E+02
      4881   -0.2745600000E+00   -0.2817416609E+00    0.2267927837E+03   -0.7460358371E+01
      4882   -0.3549000000E+00   -0.3022468756E+00    0.2256083736E+03   -0.1689484535E+02
      4883   -0.2536900000E+00   -0.2615298166E+00    0.2137947397E+03   -0.4647982262E+01
      4884   -0.3528600000E+00   -0.3878009282E+00    0.3406173289E+03   -0.1326704718E+01
      4885   -0.3471900000E+00   -0.2771893066E+00    0.2061880848E+03   -0.1492220478E+02
      4886   -0.2553400000E+00   -0.2634838291E+00    0.2147369898E+03   -0.5063833673E+01
      4887   -0.2985900000E+00   -0.2941744390E+00    0.2368790403E+03   -0.8232803959E+01
      4888   -0.3220400000E+00   -0.3150490971E+00    0.2480850178E+03   -0.1215329055E+02
      4889   -0.2745300000E+00   -0.2800991693E+00    0.2260890836E+03   -0.7070353351E+01
      4890   -0.3412500000E+00   -0.3035703184E+00    0.2297842705E+03   -0.1555639356E+02
      4891   -0.2566100000E+00   -0.2647921697E+00    0.2153199996E+03   -0.5364204545E+01
      4892   -0.3077400000E+00   -0.2993612436E+00    0.2407660244E+03   -0.8702006794E+01
      4893   -0.2875100000E+00   -0.2879865169E+00    0.2322551342E+03   -0.7666941964E+01
      4894   -0.3361100000E+00   -0.3240974332E+00    0.2483827661E+03   -0.1594074562E+02
      4895   -0.3400300000E+00   -0.3462760853E+00    0.2815854385E+03   -0.1035326672E+02
      4896   -0.2575500000E+00   -0.2652324994E+00    0.2153687907E+03   -0.5532809483E+01
      4897   -0.3150800000E+00   -0.3057898194E+00    0.2442264863E+03   -0.9905030410E+01
      4898   -0.3315500000E+00   -0.3051451339E+00    0.2319412339E+03   -0.1525152521E+02
      4899   -0.2742600000E+00   -0.2776788670E+00    0.2248368140E+03   -0.6594269680E+01
      4900   -0.2581700000E+00   -0.2648460743E+00    0.2149061043E+03   -0.5577124685E+01
      4901   -0.2977600000E+00   -0.2906098124E+00    0.2357242112E+03   -0.7215861043E+01
      4902   -0.2868200000E+00   -0.2838238108E+00    0.2302869877E+03   -0.6763102755E+01
      4903   -0.3267300000E+00   -0.3212671744E+00    0.2495961607E+03   -0.1415772714E+02
      4904   -0.2584800000E+00   -0.2635191457E+00    0.2137799787E+03   -0.5517414381E+01
      4905   -0.3067900000E+00   -0.2966406594E+00    0.2397626031E+03   -0.7981745183E+01
      4906   -0.3463100000E+00   -0.3852854550E+00    0.3263695512E+03   -0.6760676107E+01
      4907   -0.2737900000E+00   -0.2742795834E+00    0.2228398663E+03   -0.6034678094E+01
      4908   -0.3210400000E+00   -0.3197102875E+00    0.2526066999E+03   -0.1210389929E+02
      4909   -0.2585400000E+00   -0.2602165210E+00    0.2109680559E+03   -0.5372958845E+01
      4910   -0.3545900000E+00   -0.2685110792E+00    0.2044924207E+03   -0.1193542637E+02
      4911   -0.2346000000E+00   -0.2338563829E+00    0.1897856313E+03   -0.3642433894E+01
      4912   -0.3463900000E+00   -0.2917268573E+00    0.2194385392E+03   -0.1515833229E+02
      4913   -0.2363500000E+00   -0.2357566007E+00    0.1909783604E+03   -0.3920249746E+01
      4914   -0.3404600000E+00   -0.3039271705E+00    0.2323062077E+03   -0.1455621484E+02
      4915   -0.2377500000E+00   -0.2371300390E+00    0.1918406448E+03   -0.4120955763E+01
      4916   -0.2860200000E+00   -0.2792312710E+00    0.2277827031E+03   -0.5918392033E+01
      4917   -0.3325300000E+00   -0.3547213698E+00    0.2840185861E+03   -0.1290129701E+02
      4918   -0.3140900000E+00   -0.3071586632E+00    0.2460688098E+03   -0.9654932614E+01
      4919   -0.2583500000E+00   -0.2545917346E+00    0.2061145687E+03   -0.5156437799E+01
      4920   -0.3353600000E+00   -0.3199046048E+00    0.2464147225E+03   -0.1502379673E+02
      4921   -0.2968600000E+00   -0.2868030412E+00    0.2339509554E+03   -0.6377122284E+01
      4922   -0.2731300000E+00   -0.2693914464E+00    0.2194972432E+03   -0.5445700929E+01
      4923   -0.2388000000E+00   -0.2380559473E+00    0.1924684812E+03   -0.4234956472E+01
      4924   -0.3307600000E+00   -0.3313548637E+00    0.2573734582E+03   -0.1497061904E+02
      4925   -0.2395400000E+00   -0.2384972855E+00    0.1927946253E+03   -0.4276984194E+01
      4926   -0.3058400000E+00   -0.2946112489E+00    0.2392689087E+03   -0.7327780196E+01
      4927   -0.2579700000E+00   -0.2513949494E+00    0.2037314746E+03   -0.4861496369E+01
      4928   -0.3611800000E+00   -0.3943004913E+00    0.3491796801E+03   -0.2240888325E+00
      4929   -0.3256600000E+00   -0.3271154307E+00    0.2562565325E+03   -0.1364368848E+02
      4930   -0.2399900000E+00   -0.2383799970E+00    0.1927044174E+03   -0.4267433016E+01
      4931   -0.2851300000E+00   -0.2738564561E+00    0.2240865459E+03   -0.5280268914E+01
      4932   -0.2723700000E+00   -0.2605159813E+00    0.2121908913E+03   -0.4942819164E+01
      4933   -0.3201100000E+00   -0.3192669995E+00    0.2524580869E+03   -0.1197972524E+02
      4934   -0.2401900000E+00   -0.2377688445E+00    0.1922452295E+03   -0.4212693055E+01
      4935   -0.2959300000E+00   -0.2832875564E+00    0.2321528803E+03   -0.5676065877E+01
      4936   -0.2574200000E+00   -0.2484220954E+00    0.2016122170E+03   -0.4542838080E+01
      4937   -0.3131700000E+00   -0.3082544148E+00    0.2474783539E+03   -0.9484600842E+01
      4938   -0.2401700000E+00   -0.2369062767E+00    0.1916398616E+03   -0.4115870419E+01
      4939   -0.3338200000E+00   -0.3457410299E+00    0.2754911765E+03   -0.1291212280E+02
      4940   -0.3541400000E+00   -0.2881660500E+00    0.2247987171E+03   -0.1115948162E+02
      4941   -0.2130900000E+00   -0.2154114893E+00    0.1740414346E+03   -0.2853903331E+01
      4942   -0.3460200000E+00   -0.2872313292E+00    0.2209133938E+03   -0.1253343376E+02
      4943   -0.2149100000E+00   -0.2171930003E+00    0.1753207727E+03   -0.3040579186E+01
      4944   -0.3397400000E+00   -0.2849611799E+00    0.2157901020E+03   -0.1389520833E+02
      4945   -0.2715200000E+00   -0.2556894857E+00    0.2084534961E+03   -0.4561359696E+01
      4946   -0.2164000000E+00   -0.2186972375E+00    0.1764358573E+03   -0.3182235598E+01
      4947   -0.3347500000E+00   -0.3068165207E+00    0.2353073850E+03   -0.1443478439E+02
      4948   -0.2176100000E+00   -0.2199803982E+00    0.1774375993E+03   -0.3279927780E+01
      4949   -0.2842200000E+00   -0.2650249184E+00    0.2167378978E+03   -0.4815805914E+01
      4950   -0.3532900000E+00   -0.3972777609E+00    0.3438534725E+03   -0.3954331666E+01
      4951   -0.2567500000E+00   -0.2457328297E+00    0.1997240810E+03   -0.4241315076E+01
      4952   -0.3049000000E+00   -0.2931869540E+00    0.2392751611E+03   -0.6707271641E+01
      4953   -0.2399600000E+00   -0.2358124576E+00    0.1908973386E+03   -0.3981576241E+01
      4954   -0.3298000000E+00   -0.3079927751E+00    0.2355885835E+03   -0.1481609139E+02
      4955   -0.2185300000E+00   -0.2210125471E+00    0.1782866607E+03   -0.3338689137E+01
      4956   -0.3247700000E+00   -0.3238981340E+00    0.2535140497E+03   -0.1350443517E+02
      4957   -0.2191800000E+00   -0.2218044758E+00    0.1789853728E+03   -0.3362131954E+01
      4958   -0.2950300000E+00   -0.2804086489E+00    0.2307506421E+03   -0.5069786601E+01
      4959   -0.2395900000E+00   -0.2344730646E+00    0.1899576028E+03   -0.3831103069E+01
      4960   -0.3192800000E+00   -0.3192373130E+00    0.2528372180E+03   -0.1179322764E+02
      4961   -0.3492800000E+00   -0.3986485055E+00    0.3510808348E+03   -0.1238965952E+01
      4962    0.5896000000E-01    0.6810390468E-01   -0.1248206345E+03   -0.1677213729E+02
      4963   -0.3408600000E+00   -0.3250019326E+00    0.2602228128E+03   -0.1091080221E+02
      4964   -0.2196100000E+00   -0.2223899450E+00    0.1795588626E+03   -0.3353389463E+01
      4965   -0.2706500000E+00   -0.2519641499E+00    0.2055449010E+03   -0.4277866881E+01
      4966   -0.2560000000E+00   -0.2433154565E+00    0.1979781507E+03   -0.3992574719E+01
      4967   -0.3123500000E+00   -0.3088197919E+00    0.2487805630E+03   -0.9133426583E+01
      4968   -0.2198400000E+00   -0.2228227079E+00    0.1800522160E+03   -0.3315124578E+01
      4969   -0.2833500000E+00   -0.2607313518E+00    0.2134981393E+03   -0.4437557004E+01
      4970   -0.2391100000E+00   -0.2332369684E+00    0.1891304462E+03   -0.3673868594E+01
      4971   -0.3040600000E+00   -0.2920902139E+00    0.2396675197E+03   -0.6051988834E+01
      4972   -0.2198900000E+00   -0.2231563739E+00    0.1805008762E+03   -0.3254353711E+01
      4973   -0.2552200000E+00   -0.2413925217E+00    0.1965755164E+03   -0.3801034275E+01
      4974   -0.3349400000E+00   -0.3403566689E+00    0.2700807279E+03   -0.1305492411E+02
      4975   -0.3540200000E+00   -0.2754085063E+00    0.2140128257E+03   -0.1056660102E+02
      4976   -0.1904800000E+00   -0.2045275493E+00    0.1655113725E+03   -0.2040447941E+01
      4977   -0.3458700000E+00   -0.2819528635E+00    0.2153328024E+03   -0.1280007386E+02
      4978   -0.2698100000E+00   -0.2494872619E+00    0.2036983180E+03   -0.4049412114E+01
      4979   -0.2385600000E+00   -0.2322974811E+00    0.1885564477E+03   -0.3529324102E+01
      4980   -0.1922200000E+00   -0.2060892591E+00    0.1666926530E+03   -0.2176712754E+01
      4981   -0.3393700000E+00   -0.2974860834E+00    0.2281564913E+03   -0.1366341155E+02
      4982   -0.1937200000E+00   -0.2075388263E+00    0.1678198038E+03   -0.2289135794E+01
      4983   -0.2942100000E+00   -0.2785602176E+00    0.2300951013E+03   -0.4568421196E+01
      4984   -0.2198000000E+00   -0.2234324287E+00    0.1809279378E+03   -0.3178490919E+01
      4985   -0.3467300000E+00   -0.3489913845E+00    0.2857370094E+03   -0.9629533400E+01
      4986   -0.3340700000E+00   -0.2981210769E+00    0.2271582402E+03   -0.1439592802E+02
      4987   -0.1949900000E+00   -0.2089085828E+00    0.1689227412E+03   -0.2378037485E+01
      4988   -0.3290200000E+00   -0.3298277765E+00    0.2579475322E+03   -0.1404549921E+02
      4989   -0.1960500000E+00   -0.2102084490E+00    0.1700089283E+03   -0.2444302171E+01
      4990   -0.3240800000E+00   -0.3199932215E+00    0.2501975869E+03   -0.1332985302E+02
      4991   -0.1969100000E+00   -0.2114390921E+00    0.1710765282E+03   -0.2489060260E+01
      4992   -0.2825500000E+00   -0.2588127492E+00    0.2123042731E+03   -0.4152289317E+01
      4993   -0.2196900000E+00   -0.2236941958E+00    0.1813537011E+03   -0.3097026791E+01
      4994   -0.2544600000E+00   -0.2403103170E+00    0.1958679998E+03   -0.3655745399E+01
      4995   -0.2379400000E+00   -0.2316752569E+00    0.1882367797E+03   -0.3405889464E+01
      4996   -0.3273100000E+00   -0.3399955147E+00    0.2656449164E+03   -0.1492970079E+02
      4997   -0.3186000000E+00   -0.3180080911E+00    0.2529118110E+03   -0.1122601568E+02
      4998   -0.1975900000E+00   -0.2126104507E+00    0.1721304894E+03   -0.2514355549E+01
      4999   -0.3116900000E+00   -0.3083619361E+00    0.2498943847E+03   -0.8424799989E+01
      5000   -0.1980900000E+00   -0.2137247157E+00    0.1731651183E+03   -0.2523745472E+01
      5001   -0.2690400000E+00   -0.2483608673E+00    0.2030121475E+03   -0.3875184775E+01
      5002   -0.2194000000E+00   -0.2240125824E+00    0.1818265538E+03   -0.3018550998E+01
      5003   -0.3033800000E+00   -0.2912630153E+00    0.2405720295E+03   -0.5279051699E+01
      5004   -0.1984400000E+00   -0.2147661340E+00    0.1741577988E+03   -0.2520755807E+01
      5005   -0.2373400000E+00   -0.2315544294E+00    0.1883413779E+03   -0.3305591600E+01
      5006   -0.2935500000E+00   -0.2781649588E+00    0.2305286246E+03   -0.4198484185E+01
      5007   -0.3611900000E+00   -0.4086197350E+00    0.3562382619E+03   -0.3201131326E+01
      5008   -0.1986700000E+00   -0.2157254486E+00    0.1750930954E+03   -0.2508440978E+01
      5009   -0.2537500000E+00   -0.2401874144E+00    0.1960048226E+03   -0.3539790338E+01
      5010   -0.2190400000E+00   -0.2244615081E+00    0.1824063147E+03   -0.2947724575E+01
      5011   -0.2818800000E+00   -0.2589860076E+00    0.2128898152E+03   -0.3959272343E+01
