name    target    f1    f2    f3    f4    f5    f6    iz1    iz2    iz3    iz4    iz5    iz6
bridge-6-235    -0.03365    -745.87756    -660.96516    18.05246    151.87605    243.48502    2804.72367    0.80926    0.02699    0.03727    0.02914    0.17325    252.17801
bridge-6-236    -0.07061    -724.86132    -663.54388    -22.96976    183.60663    271.13645    2787.15765    0.05865    0.27669    0.14077    8.92E-04    0.09578    217.61378
bridge-6-237    -0.02267    -752.1871    -664.83056    -13.23101    148.62335    240.39224    2803.62844    1.09198    0.1464    0.01489    0.03826    0.27202    247.29492
bridge-6-238    -0.04267    -743.88098    -660.6261    19.87872    154.41989    246.90938    2803.34396    0.45754    4.13E-04    0.06176    0.01525    0.08192    250.79874
bridge-6-239    -0.06767    -729.14784    -666.19459    -28.17015    176.70708    265.00224    2793.06863    0.07839    0.23285    0.13204    0.0021    0.04278    227.55757
bridge-6-24    -0.10394    -743.15591    -561.92456    -190.10836    101.84229    678.47577    2769.40701    0.03261    0.61396    0.24443    0.07426    0.29402    96.58729
bridge-6-240    -0.0227    -754.36386    -664.0655    -7.56116    147.65281    240.66526    2804.21854    0.95222    0.1293    0.01603    0.03066    0.25996    245.55951
bridge-6-241    -0.0507    -740.33983    -660.97346    13.46604    158.49604    250.72198    2797.40243    0.27789    0.03512    0.08423    0.00841    0.0244    247.68132
bridge-6-242    -0.03322    -749.54049    -661.31165    20.2828    150.28123    243.72325    2804.99556    0.6197    0.0229    0.03842    0.01993    0.16112    249.28693
bridge-6-243    -0.06322    -733.47085    -665.93554    -17.77448    169.60324    260.26352    2793.78827    0.09471    0.18369    0.11837    0.00312    0.00942    235.29367
bridge-6-244    -0.02268    -756.49669    -663.2677    6.98734    146.71901    240.98985    2805.16398    0.80469    0.11561    0.01707    0.02336    0.24832    243.81141
bridge-6-245    -0.04203    -748.0347    -660.75761    20.99703    152.6677    247.34977    2803.70893    0.28825    7.62E-04    0.06247    0.008    0.07341    247.78906
bridge-6-246    -0.03279    -753.1213    -661.48284    21.97753    148.90562    244.14691    2804.87513    0.43468    0.0203    0.03935    0.01198    0.14991    246.67501
bridge-6-247    -0.07123    -728.27158    -656.7085    124.52771    206.48536    315.00466    2757.37793    2.00E-06    0.21603    0.13217    5.51E-04    0.03669    115.10787
bridge-6-248    -0.05732    -738.21654    -661.92561    -6.59714    162.77683    255.38785    2798.54442    0.11903    0.11324    0.10341    0.00366    4.91E-04    241.46704
bridge-6-249    -0.0226    -758.78775    -662.62436    11.95278    145.85614    241.38181    2806.14423    0.65158    0.10634    0.01799    0.01663    0.23718    242.1007
bridge-6-25    -0.08658    -712.06672    -622.1846    -114.93156    188.19169    390.44251    2787.1317    0.05438    2.14073    0.07519    0.20813    0.1269    185.0926
bridge-6-250    -0.00774    -764.95613    -671.63867    -36.62053    143.01694    237.90653    2811.25985    1.01702    0.37742    0.00119    0.02508    0.33155    230.45357
bridge-6-251    -0.06977    -725.01557    -657.75412    77.60511    203.03064    298.19013    2763.39596    2.04E-04    0.25446    0.13778    0.00145    0.11102    128.98999
bridge-6-252    -0.00839    -764.94622    -670.98244    -35.12476    143.03907    238.08694    2810.98007    0.98001    0.36692    0.00151    0.02408    0.32834    230.95145
bridge-6-253    -0.06974    -723.25945    -668.46478    53.24146    202.3622    297.10502    2764.97376    1.76E-04    0.3102    0.14343    4.76E-04    0.18484    142.69637
bridge-6-254    -0.00898    -765.10226    -670.35166    -33.59583    143.01015    238.28412    2810.63879    0.93464    0.3557    0.00186    0.02269    0.32452    231.29465
bridge-6-255    -0.07073    -721.36526    -654.21679    88.12758    202.12785    295.47321    2769.09763    7.80E-05    0.32905    0.16129    1.23E-04    0.23131    155.60312
bridge-6-256    -0.00951    -765.39025    -669.74443    -32.03959    142.93486    238.49755    2810.27273    0.882    0.34381    0.00223    0.02096    0.32018    231.492
bridge-6-257    -0.07183    -720.81616    -674.21179    -51.34422    199.86936    284.69107    2772.23588    0.00352    0.3306    0.14805    3.58E-04    0.27312    168.26418
bridge-6-258    -0.00998    -765.77029    -669.16485    -30.46156    142.8189    238.72779    2809.91747    0.82292    0.33133    0.00262    0.01894    0.31538    231.55359
bridge-6-259    -0.07133    -721.00781    -676.03961    -68.78504    195.82491    279.48193    2778.46952    0.00244    0.30545    0.15009    1.30E-05    0.26228    180.40024
bridge-6-26    -0.09777    -737.44832    -587.78656    -165.49819    139.19713    567.55663    2773.22264    0.06853    0.96101    0.19437    0.10993    0.31697    115.02701
bridge-6-260    -0.0104    -766.2082    -668.6149    -28.86851    142.66994    238.97446    2809.61708    0.75838    0.31852    0.00303    0.01671    0.31021    231.49306
bridge-6-261    -0.05003    -744.64903    -661.53655    14.30172    156.57739    251.34879    2798.3516    0.14965    0.03679    0.08473    0.00355    0.02003    244.94036
bridge-6-262    -0.02248    -761.07807    -662.18507    15.0083    145.09753    241.85404    2807.02148    0.49911    0.10088    0.0188    0.01073    0.22659    240.47558
bridge-6-263    -0.07195    -722.85838    -667.05017    -14.5761    191.76819    279.70686    2780.00073    0.00262    0.30097    0.14556    3.94E-04    0.22606    193.19643
bridge-6-264    -0.01076    -766.68323    -668.10833    -27.26745    142.4963    239.23866    2809.40449    0.68922    0.30575    0.00344    0.01432    0.30475    231.32613
bridge-6-265    -0.03239    -756.33108    -661.52229    23.31054    147.8052    244.77804    2804.22749    0.27055    0.01894    0.04013    0.00575    0.13958    244.42607
bridge-6-266    -0.07161    -723.97704    -670.68639    -38.76384    186.41549    274.63229    2786.74932    0.00861    0.27514    0.14359    0.00122    0.16914    205.45653
bridge-6-267    -0.01106    -767.19459    -667.66407    -25.66646    142.30649    239.52243    2809.30237    0.61621    0.29344    0.00385    0.01188    0.29906    231.06958
bridge-6-268    -0.06991    -727.87658    -665.62442    -25.54503    180.15382    270.59597    2787.69804    0.01628    0.26137    0.14142    0.00185    0.10165    216.31542
bridge-6-269    -0.01131    -767.75484    -667.29262    -24.07424    142.11047    239.82675    2809.32201    0.5405    0.28193    0.00426    0.00946    0.29325    230.74276
bridge-6-27    -0.08836    -715.51069    -611.12618    -121.81549    176.9841    409.09068    2781.91397    0.13348    1.73696    0.10548    0.18575    0.14176    167.47941
bridge-6-270    -0.04149    -751.60079    -660.55877    21.92569    151.29769    248.13672    2803.72732    0.15021    0.00136    0.06322    0.00283    0.06585    245.3938
bridge-6-271    -0.02234    -763.07056    -661.94547    17.218    144.47524    242.41528    2807.82079    0.35495    0.09841    0.01949    0.00592    0.21662    238.98652
bridge-6-272    -0.06706    -730.75423    -666.56926    -29.60389    173.48027    265.01422    2793.71996    0.01837    0.23609    0.13256    0.00204    0.0469    226
bridge-6-273    -0.01152    -768.37248    -666.98467    -22.50066    141.91801    240.15294    2809.46455    0.46342    0.27144    0.00465    0.00714    0.28739    230.36386
bridge-6-274    -0.06262    -735.78024    -665.6815    -18.06141    166.85227    260.80021    2793.21354    0.02119    0.17965    0.11868    0.00173    0.01181    233.56147
bridge-6-275    -0.01168    -769.03609    -666.71315    -20.95688    141.73916    240.50192    2809.72148    0.3867    0.26204    0.00503    0.00503    0.28155    229.95109
bridge-6-276    -0.03203    -758.89585    -661.63599    24.38916    147.03306    245.61847    2803.18686    0.13925    0.01862    0.04082    0.00166    0.13015    242.61477
bridge-6-277    -0.02217    -764.55296    -661.84503    18.89871    144.01755    243.0686    2808.59701    0.22741    0.09806    0.02009    0.00242    0.20732    237.68401
bridge-6-278    -0.05675    -740.80255    -662.1857    -4.49769    160.61459    256.25833    2798.79605    0.03436    0.10306    0.10363    0.00121    7.90E-05    239.55837
bridge-6-279    -0.01179    -769.71412    -666.44836    -19.45603    141.58315    240.87446    2810.07445    0.31211    0.25374    0.00537    0.00319    0.27577    229.52105
bridge-6-28    -0.0912    -721.31238    -627.30638    -137.80696    160.69586    429.30375    2777.09609    0.11288    1.6105    0.12898    0.15122    0.19734    150.04327
bridge-6-280    -0.04951    -747.03394    -661.71992    15.15695    155.06026    252.39443    2799.56822    0.04718    0.03723    0.0854    6.55E-04    0.01639    243.09256
bridge-6-281    -0.01186    -770.36795    -666.17404    -18.01414    141.45896    241.27029    2810.49483    0.24167    0.24661    0.00569    0.0017    0.27015    229.09042
bridge-6-282    -0.02201    -765.48494    -661.79071    20.1999    143.74788    243.81011    2809.34432    0.12391    0.09882    0.02061    4.20E-04    0.19877    236.61434
bridge-6-283    -0.04108    -753.43685    -660.10047    22.78242    150.39839    249.24149    2804.08101    0.05044    0.00185    0.06405    2.41E-04    0.05922    243.79587
bridge-6-284    -0.01191    -770.96715    -665.89545    -16.65189    141.37477    241.6883    2810.9441    0.17722    0.24073    0.00598    6.50E-04    0.26473    228.67392
bridge-6-285    -0.03174    -760.27617    -661.70646    25.2908    146.63608    246.6485    2802.43735    0.04935    0.01889    0.04149    1.90E-05    0.12177    241.31175
bridge-6-286    -0.01192    -771.49755    -665.63351    -15.39507    141.33689    242.12663    2811.3732    0.12054    0.23622    0.00623    8.50E-05    0.25957    228.28494
bridge-6-287    -0.02184    -766.057    -661.72962    21.20473    143.68282    244.62916    2809.95988    0.04966    0.09992    0.02105    7.80E-05    0.1911    235.81483
bridge-6-288    -0.0119    -771.94816    -665.41475    -14.27698    141.35015    242.58225    2811.7422    0.07333    0.23315    0.00643    5.60E-05    0.25471    227.93502
bridge-6-289    -0.01184    -772.31528    -665.26314    -13.33707    141.4182    243.05126    2812.01055    0.037    0.23156    0.00659    6.02E-04    0.25021    227.63326
bridge-6-29    -0.08666    -710.60334    -639.59086    -112.49393    187.65482    375.11327    2785.74625    0.06487    2.08315    0.08476    0.19212    0.10149    185.92334
bridge-6-290    -0.07105    -726.02312    -653.71664    119.19342    204.15124    315.21711    2761.85129    3.76E-04    0.21227    0.13251    4.00E-06    0.03861    115.12101
bridge-6-291    -0.06958    -725.6275    -661.13508    63.72252    200.09906    295.64744    2764.12059    2.59E-04    0.25982    0.13578    2.32E-04    0.11413    128.90957
bridge-6-292    -0.06961    -725.15774    -671.30199    11.15987    197.98382    294.03337    2761.48578    3.54E-04    0.30679    0.14157    3.00E-06    0.18711    142.8611
bridge-6-293    -0.07058    -722.2447    -653.93241    92.65815    199.8994    293.97272    2768.9227    5.90E-05    0.30794    0.16249    4.00E-06    0.23179    155.55537
bridge-6-294    -0.07161    -722.27338    -674.75454    -41.06852    196.89544    283.3791    2773.27614    2.40E-05    0.33068    0.14867    7.77E-04    0.27356    168.18767
bridge-6-295    -0.0711    -722.70094    -678.53401    -72.94568    191.59647    276.80079    2778.01408    3.66E-04    0.30996    0.14979    0.00204    0.2603    180.32146
bridge-6-296    -0.07171    -723.42148    -666.53928    -14.19955    187.09807    277.74914    2778.89663    6.02E-04    0.29026    0.14533    0.00254    0.22449    193.02204
bridge-6-297    -0.07136    -726.33291    -671.86121    -39.80313    181.79017    273.09729    2785.66541    1.00E-03    0.25327    0.14353    0.00311    0.16934    205.19191
bridge-6-298    -0.06964    -729.36296    -666.08299    -26.45483    175.84529    269.82523    2787.63557    9.38E-04    0.25345    0.14164    0.00268    0.10283    215.85634
bridge-6-299    -0.06677    -732.93496    -666.70689    -30.03616    169.85946    265.02967    2792.8461    6.34E-04    0.23576    0.13314    0.00167    0.04889    225.43998
bridge-6-3    -0.11176    -763.31511    -539.12857    -270.83188    -165.75027    873.63259    2776.80323    0.00665    0.78736    0.15854    0.11674    0.51481    82.60354
bridge-6-30    -0.09288    -728.11513    -623.54917    -150.31683    152.04912    475.87967    2774.44049    0.0895    1.26278    0.15743    0.12826    0.24405    132.95798
bridge-6-300    -0.06232    -736.61782    -664.67213    -17.95083    164.15263    261.49871    2792.63901    1.65E-04    0.17366    0.11941    6.17E-04    0.01361    232.86182
bridge-6-301    -0.05644    -742.23279    -662.2691    1.72303    158.85433    257.40567    2798.55035    1.70E-05    0.09569    0.1044    5.20E-05    4.00E-06    238.75567
bridge-6-302    -0.04922    -748.27527    -661.65497    16.18679    154.12238    253.74469    2799.89608    5.48E-04    0.03558    0.08631    8.70E-05    0.01347    242.21691
bridge-6-303    -0.04081    -754.13813    -659.76626    23.63591    150.06142    250.58984    2804.3902    0.00201    0.00171    0.06493    5.18E-04    0.05361    242.99689
bridge-6-304    -0.03151    -760.90012    -661.63901    26.06394    146.65029    247.82771    2802.29638    0.00456    0.01969    0.04215    0.00106    0.11463    240.58901
bridge-6-305    -0.02169    -766.48733    -661.66581    21.96007    143.8319    245.50874    2810.27222    0.00822    0.10117    0.02141    0.00149    0.18441    235.30864
bridge-6-306    -0.01177    -772.59778    -665.1948    -12.62019    141.54218    243.52882    2812.15239    0.01268    0.23145    0.0067    0.00174    0.2461    227.38619
bridge-6-307    -0.00235    -778.70117    -672.35705    -35.49556    139.75153    241.88112    2813.8956    0.0172    0.38729    4.48E-04    0.00179    0.2808    217.6531
bridge-6-31    -0.08764    -714.4202    -621.25217    -116.81782    180.2871    388.50665    2782.57309    0.16219    1.58049    0.1171    0.15648    0.12457    168.03444
bridge-6-32    -0.08425    -707.49119    -654.56853    -98.50614    196.79423    342.32547    2787.08297    0.00762    2.18097    0.06202    0.19564    0.05532    204.74809
bridge-6-33    -0.10012    -735.18272    -581.81696    -162.70611    138.73232    583.01671    2766.86418    0.01824    0.58204    0.23976    0.06715    0.18564    99.72591
